receipt number,PD,notice date,days,month
lin2090462602,2020-07-24 00:00:00,2021-04-22 00:00:00,272,21-Apr
lin2090531221,2020-08-31 00:00:00,2021-04-22 00:00:00,234,21-Apr
lin2090554916,2020-09-18 00:00:00,2021-04-22 00:00:00,216,21-Apr
lin2090555038,2020-09-18 00:00:00,2021-04-22 00:00:00,216,21-Apr
lin2190002475,2020-09-28 00:00:00,2021-04-22 00:00:00,206,21-Apr
lin2690555044,2020-09-18 00:00:00,2021-04-22 00:00:00,216,21-Apr
lin2690471451,2019-10-04 00:00:00,2021-04-22 00:00:00,566,21-Apr
lin2090462661,2020-07-24 00:00:00,2021-04-22 00:00:00,272,21-Apr
lin2090462646,2020-07-24 00:00:00,2021-04-22 00:00:00,272,21-Apr
lin2090462682,2020-07-24 00:00:00,2021-04-22 00:00:00,272,21-Apr
lin2190002473,2020-09-28 00:00:00,2021-04-22 00:00:00,206,21-Apr
lin2090555045,2020-09-18 00:00:00,2021-04-22 00:00:00,216,21-Apr
lin2090531220,2020-08-31 00:00:00,2021-04-20 00:00:00,232,21-Apr
lin2090471389,2020-07-28 00:00:00,2021-04-21 00:00:00,267,21-Apr
lin2090462631,2020-07-24 00:00:00,2021-04-21 00:00:00,271,21-Apr
lin2190004152,2020-09-28 00:00:00,2021-04-21 00:00:00,205,21-Apr
lin2190002477,2020-09-28 00:00:00,2021-04-21 00:00:00,205,21-Apr
lin2190002476,2020-09-28 00:00:00,2021-04-21 00:00:00,205,21-Apr
lin2190002505,2020-09-28 00:00:00,2021-04-21 00:00:00,205,21-Apr
lin2090533886,2020-09-02 00:00:00,2021-04-21 00:00:00,231,21-Apr
lin2090533756,2020-09-02 00:00:00,2021-04-21 00:00:00,231,21-Apr
lin2190004149,2020-09-28 00:00:00,2021-04-21 00:00:00,205,21-Apr
lin2190002831,2020-09-28 00:00:00,2021-04-22 00:00:00,206,21-Apr
lin2090471388,2020-07-28 00:00:00,2021-04-23 00:00:00,269,21-Apr
lin2090562654,2020-09-22 00:00:00,2021-04-23 00:00:00,213,21-Apr
lin2090531215,2020-08-31 00:00:00,2021-04-23 00:00:00,235,21-Apr
lin2090143528,2019-12-27 00:00:00,2021-04-26 00:00:00,486,21-Apr
lin2190011588,2020-04-23 00:00:00,2021-04-27 00:00:00,369,21-Apr
lin2090542915,2020-09-10 00:00:00,2021-04-27 00:00:00,229,21-Apr
lin2090531211,2020-12-28 00:00:00,2021-04-27 00:00:00,120,21-Apr
lin2090529141,2020-08-27 00:00:00,2021-04-27 00:00:00,243,21-Apr
lin2090531695,2020-08-31 00:00:00,2021-04-27 00:00:00,239,21-Apr
lin2090562789,2020-09-22 00:00:00,2021-04-26 00:00:00,216,21-Apr
lin2090529340,2020-08-27 00:00:00,2021-04-26 00:00:00,242,21-Apr
lin2190002714,2020-09-28 00:00:00,2021-04-28 00:00:00,212,21-Apr
lin2190010033,2020-09-30 00:00:00,2021-04-28 00:00:00,210,21-Apr
lin2090544398,2020-09-10 00:00:00,2021-04-28 00:00:00,230,21-Apr
lin2190009412,2020-09-30 00:00:00,2021-04-28 00:00:00,210,21-Apr
lin2190009984,2020-09-30 00:00:00,2021-04-28 00:00:00,210,21-Apr
lin2190010034,2020-09-30 00:00:00,2021-04-28 00:00:00,210,21-Apr
lin2190002715,2020-09-28 00:00:00,2021-04-28 00:00:00,212,21-Apr
lin2090544500,2020-09-10 00:00:00,2021-04-29 00:00:00,231,21-Apr
lin2190009983,2020-09-30 00:00:00,2021-04-29 00:00:00,211,21-Apr
lin2190009982,2020-09-30 00:00:00,2021-04-29 00:00:00,211,21-Apr
lin2190009986,2020-09-30 00:00:00,2021-04-29 00:00:00,211,21-Apr
lin2090528609,2020-08-25 00:00:00,2021-04-29 00:00:00,247,21-Apr
lin2090528512,2020-08-25 00:00:00,2021-04-29 00:00:00,247,21-Apr
lin2090518018,2020-08-21 00:00:00,2021-04-29 00:00:00,251,21-Apr
lin2090558292,2020-09-21 00:00:00,2021-04-29 00:00:00,220,21-Apr
lin2190009985,2020-09-30 00:00:00,2021-04-29 00:00:00,211,21-Apr
lin2090528607,2020-08-25 00:00:00,2021-04-29 00:00:00,247,21-Apr
lin2090528528,2020-08-25 00:00:00,2021-04-29 00:00:00,247,21-Apr
lin2090563322,2020-09-22 00:00:00,2021-04-29 00:00:00,219,21-Apr
lin2090562804,2020-09-22 00:00:00,2021-04-29 00:00:00,219,21-Apr
lin2090514778,2020-08-20 00:00:00,2021-04-29 00:00:00,252,21-Apr
lin2090548089,2020-09-14 00:00:00,2021-04-29 00:00:00,227,21-Apr
lin2090471268,2020-07-28 00:00:00,2021-04-30 00:00:00,276,21-Apr
lin2090558294,2020-09-21 00:00:00,2021-05-03 00:00:00,224,21-May
lin2190012944,2020-10-01 00:00:00,2021-05-03 00:00:00,214,21-May
lin2090529311,2020-08-27 00:00:00,2021-05-03 00:00:00,249,21-May
lin2090562655,2020-09-22 00:00:00,2021-05-03 00:00:00,223,21-May
lin2190017341,2020-10-05 00:00:00,2021-05-04 00:00:00,211,21-May
lin2090456163,2020-07-21 00:00:00,2021-05-04 00:00:00,287,21-May
lin2090528502,2020-08-27 00:00:00,2021-05-04 00:00:00,250,21-May
lin2090415071,2020-06-26 00:00:00,2021-05-04 00:00:00,312,21-May
lin2090557230,2020-09-21 00:00:00,2021-05-04 00:00:00,225,21-May
lin2090531153,2020-08-31 00:00:00,2021-05-04 00:00:00,246,21-May
lin2090533930,2020-09-02 00:00:00,2021-05-04 00:00:00,244,21-May
lin2090517258,2020-08-21 00:00:00,2021-05-04 00:00:00,256,21-May
lin2190015713,2020-10-02 00:00:00,2021-05-04 00:00:00,214,21-May
lin2090547550,2020-09-14 00:00:00,2021-05-04 00:00:00,232,21-May
lin2090531213,2020-08-31 00:00:00,2021-05-04 00:00:00,246,21-May
lin2090531044,2020-08-31 00:00:00,2021-05-04 00:00:00,246,21-May
lin2090471429,2020-07-28 00:00:00,2021-05-04 00:00:00,280,21-May
lin2090562802,2020-09-22 00:00:00,2021-05-05 00:00:00,225,21-May
lin2090544397,2020-09-10 00:00:00,2021-05-05 00:00:00,237,21-May
lin2190016392,2020-10-02 00:00:00,2021-05-05 00:00:00,215,21-May
lin2090562731,2020-09-22 00:00:00,2021-05-05 00:00:00,225,21-May
lin2190018056,2020-10-05 00:00:00,2021-05-05 00:00:00,212,21-May
lin2190019478,2020-10-05 00:00:00,2021-05-05 00:00:00,212,21-May
lin2090454959,2020-07-21 00:00:00,2021-05-05 00:00:00,288,21-May
lin2090488921,2020-08-10 00:00:00,2021-05-05 00:00:00,268,21-May
lin2190015711,2020-10-02 00:00:00,2021-05-06 00:00:00,216,21-May
lin2090488920,2020-08-10 00:00:00,2021-05-06 00:00:00,269,21-May
lin2090518017,2020-08-21 00:00:00,2021-05-06 00:00:00,258,21-May
lin2190019476,2020-10-05 00:00:00,2021-05-06 00:00:00,213,21-May
lin2090545008,2020-08-25 00:00:00,2021-05-06 00:00:00,254,21-May
lin2190008997,2020-09-30 00:00:00,2021-05-06 00:00:00,218,21-May
lin2090531219,2020-08-31 00:00:00,2021-05-06 00:00:00,248,21-May
lin2090528513,2020-08-25 00:00:00,2021-05-06 00:00:00,254,21-May
lin2090548009,2020-09-14 00:00:00,2021-05-06 00:00:00,234,21-May
lin2190018054,2020-10-05 00:00:00,2021-05-06 00:00:00,213,21-May
lin2090456166,2020-07-21 00:00:00,2021-05-06 00:00:00,289,21-May
lin2090540525,2020-09-08 00:00:00,2021-05-06 00:00:00,240,21-May
lin2190015714,2020-10-02 00:00:00,2021-05-06 00:00:00,216,21-May
lin2090548965,2020-09-14 00:00:00,2021-05-06 00:00:00,234,21-May
lin2090548108,2020-09-14 00:00:00,2021-05-07 00:00:00,235,21-May
lin2190017046,2020-09-29 00:00:00,2021-05-07 00:00:00,220,21-May
lin2190015623,2020-10-02 00:00:00,2021-05-07 00:00:00,217,21-May
lin2090352947,2020-05-20 00:00:00,2021-05-10 00:00:00,355,21-May
lin2190019272,2020-09-30 00:00:00,2021-05-11 00:00:00,223,21-May
lin2090548216,2020-09-14 00:00:00,2021-05-11 00:00:00,239,21-May
lin2090294886,2020-04-07 00:00:00,2021-05-11 00:00:00,399,21-May
lin2190002573,2020-09-28 00:00:00,2021-05-11 00:00:00,225,21-May
lin2090558295,2020-09-21 00:00:00,2021-05-11 00:00:00,232,21-May
lin2090558015,2020-09-21 00:00:00,2021-05-12 00:00:00,233,21-May
lin2190002575,2020-09-28 00:00:00,2021-05-12 00:00:00,226,21-May
lin2090548513,2020-09-14 00:00:00,2021-05-12 00:00:00,240,21-May
lin2190023102,2020-10-07 00:00:00,2021-05-12 00:00:00,217,21-May
lin2090558016,2020-09-21 00:00:00,2021-05-12 00:00:00,233,21-May
lin2190023100,2020-10-07 00:00:00,2021-05-12 00:00:00,217,21-May
lin2090304912,2020-04-16 00:00:00,2021-05-12 00:00:00,391,21-May
lin2090549025,2020-09-14 00:00:00,2021-05-12 00:00:00,240,21-May
lin2090016937,2019-10-07 00:00:00,2021-05-12 00:00:00,583,21-May
lin2190004148,2020-09-28 00:00:00,2021-05-12 00:00:00,226,21-May
lin2190002574,2020-09-28 00:00:00,2021-05-12 00:00:00,226,21-May
lin2190004150,2020-09-28 00:00:00,2021-05-12 00:00:00,226,21-May
lin2190023103,2020-10-07 00:00:00,2021-05-12 00:00:00,217,21-May
lin2190015624,2020-10-02 00:00:00,2021-05-13 00:00:00,223,21-May
lin2090562809,2020-09-22 00:00:00,2021-05-13 00:00:00,233,21-May
lin2190012770,2020-10-01 00:00:00,2021-05-13 00:00:00,224,21-May
lin2090563321,2020-09-22 00:00:00,2021-05-13 00:00:00,233,21-May
lin2190016379,2020-10-02 00:00:00,2021-05-13 00:00:00,223,21-May
lin2190023152,2020-10-07 00:00:00,2021-05-13 00:00:00,218,21-May
lin2190022088,2020-10-07 00:00:00,2021-05-13 00:00:00,218,21-May
lin2190023150,2020-10-07 00:00:00,2021-05-13 00:00:00,218,21-May
lin2090562730,2020-09-22 00:00:00,2021-05-13 00:00:00,233,21-May
lin2190023083,2020-10-07 00:00:00,2021-05-13 00:00:00,218,21-May
lin2190023082,2020-10-07 00:00:00,2021-05-13 00:00:00,218,21-May
lin2090531214,2020-08-31 00:00:00,2021-05-14 00:00:00,256,21-May
lin2090531207,2020-08-31 00:00:00,2021-05-14 00:00:00,256,21-May
lin2090563320,2020-09-22 00:00:00,2021-05-14 00:00:00,234,21-May
lin2090540595,2020-09-08 00:00:00,2021-05-14 00:00:00,248,21-May
lin2090379712,2020-06-08 00:00:00,2021-05-14 00:00:00,340,21-May
lin2090455038,2020-07-21 00:00:00,2021-05-15 00:00:00,298,21-May
lin2090549024,2020-09-14 00:00:00,2021-05-17 00:00:00,245,21-May
lin2090540530,2020-03-30 00:00:00,2021-05-17 00:00:00,413,21-May
lin2090540740,2020-09-08 00:00:00,2021-05-17 00:00:00,251,21-May
lin2090548966,2020-09-14 00:00:00,2021-05-17 00:00:00,245,21-May
lin2090531208,2020-08-31 00:00:00,2021-05-17 00:00:00,259,21-May
lin2190010020,2020-09-30 00:00:00,2021-05-17 00:00:00,229,21-May
lin2190008773,2020-09-30 00:00:00,2021-05-17 00:00:00,229,21-May
lin2190002658,2020-09-28 00:00:00,2021-05-17 00:00:00,231,21-May
lin2090401717,2020-06-19 00:00:00,2021-05-18 00:00:00,333,21-May
lin2090272107,2020-03-19 00:00:00,2021-05-18 00:00:00,425,21-May
lin2090352882,2020-05-20 00:00:00,2021-05-18 00:00:00,363,21-May
lin2090191566,2020-01-28 00:00:00,2021-05-18 00:00:00,476,21-May
lin2090562693,2020-09-22 00:00:00,2021-05-18 00:00:00,238,21-May
lin2190010032,2020-09-30 00:00:00,2021-05-18 00:00:00,230,21-May
lin2090517908,2020-08-21 00:00:00,2021-05-18 00:00:00,270,21-May
lin2190010031,2020-09-30 00:00:00,2021-05-18 00:00:00,230,21-May
lin2190019691,2020-09-30 00:00:00,2021-05-19 00:00:00,231,21-May
lin2190002659,2020-09-28 00:00:00,2021-05-19 00:00:00,233,21-May
lin2090548085,2020-09-14 00:00:00,2021-05-19 00:00:00,247,21-May
lin2090548027,2020-09-14 00:00:00,2021-05-19 00:00:00,247,21-May
lin2190002576,2020-09-28 00:00:00,2021-05-19 00:00:00,233,21-May
lin2190027554,2020-05-18 00:00:00,2021-05-19 00:00:00,366,21-May
lin2090554914,2020-09-18 00:00:00,2021-05-19 00:00:00,243,21-May
lin2190004153,2020-09-28 00:00:00,2021-05-19 00:00:00,233,21-May
lin2090562674,2020-09-22 00:00:00,2021-05-19 00:00:00,239,21-May
lin2190011880,2020-09-28 00:00:00,2021-05-20 00:00:00,234,21-May
lin2090555042,2020-09-18 00:00:00,2021-05-20 00:00:00,244,21-May
lin2190002833,2020-09-28 00:00:00,2021-05-20 00:00:00,234,21-May
lin2190011694,2020-09-30 00:00:00,2021-05-20 00:00:00,232,21-May
lin2090452809,2020-07-20 00:00:00,2021-05-20 00:00:00,304,21-May
lin2190023658,2020-10-08 00:00:00,2021-05-20 00:00:00,224,21-May
lin2090552759,2020-09-16 00:00:00,2021-05-20 00:00:00,246,21-May
lin2090349235,2020-05-18 00:00:00,2021-05-20 00:00:00,367,21-May
lin2090454960,2020-07-21 00:00:00,2021-05-20 00:00:00,303,21-May
lin2190010012,2020-09-30 00:00:00,2021-05-20 00:00:00,232,21-May
lin2190002830,2020-09-28 00:00:00,2021-05-20 00:00:00,234,21-May
lin2090544773,2020-08-25 00:00:00,2021-05-20 00:00:00,268,21-May
lin2190023657,2020-10-08 00:00:00,2021-05-20 00:00:00,224,21-May
lin2090553716,2020-09-17 00:00:00,2021-05-21 00:00:00,246,21-May
lin2090452046,2020-07-20 00:00:00,2021-05-24 00:00:00,308,21-May
lin2190018541,2020-10-05 00:00:00,2021-05-24 00:00:00,231,21-May
lin2090319683,2020-04-28 00:00:00,2021-05-24 00:00:00,391,21-May
lin2190012941,2020-10-01 00:00:00,2021-05-25 00:00:00,236,21-May
lin2090558014,2020-09-21 00:00:00,2021-05-26 00:00:00,247,21-May
lin2190022460,2020-10-01 00:00:00,2021-05-26 00:00:00,237,21-May
lin2190018285,2020-10-05 00:00:00,2021-05-26 00:00:00,233,21-May
lin2190018256,2020-10-05 00:00:00,2021-05-26 00:00:00,233,21-May
lin2090451426,2020-07-20 00:00:00,2021-05-26 00:00:00,310,21-May
lin2090555043,2020-09-18 00:00:00,2021-05-26 00:00:00,250,21-May
lin2190008999,2020-09-30 00:00:00,2021-05-26 00:00:00,238,21-May
lin2090528514,2020-08-25 00:00:00,2021-05-27 00:00:00,275,21-May
lin2090443240,2020-07-08 00:00:00,2021-05-27 00:00:00,323,21-May
lin 209045202,2020-07-20 00:00:00,2021-05-27 00:00:00,311,21-May
lin2090528511,2020-08-25 00:00:00,2021-05-27 00:00:00,275,21-May
lin2090451425,2020-07-20 00:00:00,2021-05-27 00:00:00,311,21-May
lin2190018038,2020-10-05 00:00:00,2021-05-27 00:00:00,234,21-May
lin2090528507,2020-08-25 00:00:00,2021-05-27 00:00:00,275,21-May
lin2090311013,2020-04-21 00:00:00,2021-05-28 00:00:00,402,21-May
lin2090502886,2020-08-17 00:00:00,2021-05-28 00:00:00,284,21-May
lin2090272814,2020-03-19 00:00:00,2021-06-01 00:00:00,439,21-Jun
lin2190008998,2020-09-30 00:00:00,2021-06-03 00:00:00,246,21-Jun
lin2190027676,2020-10-12 00:00:00,2021-06-03 00:00:00,234,21-Jun
lin2190027190,2020-10-12 00:00:00,2021-06-03 00:00:00,234,21-Jun
lin2190027558,2020-10-12 00:00:00,2021-06-03 00:00:00,234,21-Jun
lin2090462614,2020-07-24 00:00:00,2021-06-03 00:00:00,314,21-Jun
lin2090540908,2020-09-08 00:00:00,2021-06-01 00:00:00,266,21-Jun
lin2090540529,2020-09-08 00:00:00,2021-06-01 00:00:00,266,21-Jun
lin2090540823,2020-09-08 00:00:00,2021-06-01 00:00:00,266,21-Jun
lin2190027887,2020-10-12 00:00:00,2021-06-02 00:00:00,233,21-Jun
lin2190027647,2020-10-12 00:00:00,2021-06-02 00:00:00,233,21-Jun
lin2090349204,2020-05-18 00:00:00,2021-06-02 00:00:00,380,21-Jun
lin2190002660,2016-04-05 00:00:00,2021-06-02 00:00:00,1884,21-Jun
lin2190007236,2020-09-29 00:00:00,2021-06-04 00:00:00,248,21-Jun
lin2190002474,2020-09-28 00:00:00,2021-06-04 00:00:00,249,21-Jun
lin2190002720,2020-09-28 00:00:00,2021-06-04 00:00:00,249,21-Jun
lin2190007237,2020-09-29 00:00:00,2021-06-04 00:00:00,248,21-Jun
lin2090503609,2020-08-17 00:00:00,2021-06-07 00:00:00,294,21-Jun
lin2090544499,2020-09-10 00:00:00,2021-06-07 00:00:00,270,21-Jun
lin2090562629,2020-09-22 00:00:00,2021-06-07 00:00:00,258,21-Jun
lin2090445717,2020-07-16 00:00:00,2021-06-09 00:00:00,328,21-Jun
lin2090163599,2020-01-13 00:00:00,2021-06-10 00:00:00,514,21-Jun
lin2090540421,2020-09-08 00:00:00,2021-06-07 00:00:00,272,21-Jun
lin2090545012,2020-08-25 00:00:00,2021-06-07 00:00:00,286,21-Jun
lin2190024425,2020-10-08 00:00:00,2021-06-08 00:00:00,243,21-Jun
lin2090552761,2020-09-16 00:00:00,2021-06-08 00:00:00,265,21-Jun
lin2190026048,2020-10-09 00:00:00,2021-06-08 00:00:00,242,21-Jun
lin2190023656,2020-10-08 00:00:00,2021-06-08 00:00:00,243,21-Jun
lin2090317823,2020-04-23 00:00:00,2021-06-08 00:00:00,411,21-Jun
lin2190027668,2020-10-12 00:00:00,2021-06-08 00:00:00,239,21-Jun
lin2090401716,2020-06-19 00:00:00,2021-06-08 00:00:00,354,21-Jun
lin2190024424,2020-10-08 00:00:00,2021-06-09 00:00:00,244,21-Jun
lin1990390109,2019-04-11 00:00:00,2021-06-09 00:00:00,790,21-Jun
lin2090443868,2020-07-15 00:00:00,2021-06-09 00:00:00,329,21-Jun
lin2190030727,2020-10-14 00:00:00,2021-06-10 00:00:00,239,21-Jun
lin2190031014,2020-10-14 00:00:00,2021-06-10 00:00:00,239,21-Jun
lin2190025000,2020-10-09 00:00:00,2021-06-11 00:00:00,245,21-Jun
lin2190023659,2020-10-08 00:00:00,2021-06-11 00:00:00,246,21-Jun
lin2190026091,2020-10-09 00:00:00,2021-06-11 00:00:00,245,21-Jun
lin2190023692,2020-10-08 00:00:00,2021-06-14 00:00:00,249,21-Jun
lin2190027678,2020-09-15 00:00:00,2021-06-15 00:00:00,273,21-Jun
lin2190027886,2020-10-12 00:00:00,2021-06-15 00:00:00,246,21-Jun
lin2190027145,2020-10-12 00:00:00,2021-06-15 00:00:00,246,21-Jun
lin2190024427,2020-10-08 00:00:00,2021-06-15 00:00:00,250,21-Jun
lin2190027613,2020-10-12 00:00:00,2021-06-15 00:00:00,246,21-Jun
lin2190023691,2020-10-08 00:00:00,2021-06-15 00:00:00,250,21-Jun
lin2190027885,2020-10-12 00:00:00,2021-06-15 00:00:00,246,21-Jun
lin2190027493,2020-10-12 00:00:00,2021-06-15 00:00:00,246,21-Jun
lin2090379649,2020-04-14 00:00:00,2021-06-15 00:00:00,427,21-Jun
lin2190027675,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190026598,2020-10-02 00:00:00,2021-06-16 00:00:00,257,21-Jun
lin2190027666,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190027677,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190027616,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190027648,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190026535,2020-10-02 00:00:00,2021-06-16 00:00:00,257,21-Jun
lin2190027684,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2190027649,2020-10-12 00:00:00,2021-06-16 00:00:00,247,21-Jun
lin2090404147,2020-06-22 00:00:00,2021-06-17 00:00:00,360,21-Jun
lin2190027515,2020-10-12 00:00:00,2021-06-17 00:00:00,248,21-Jun
lin2090528530,2020-08-25 00:00:00,2021-06-17 00:00:00,296,21-Jun
lin2190031089,2020-10-15 00:00:00,2021-06-17 00:00:00,245,21-Jun
lin2190027685,2020-10-12 00:00:00,2021-06-17 00:00:00,248,21-Jun
lin2090528504,2020-08-25 00:00:00,2021-06-17 00:00:00,296,21-Jun
lin2190310844,2021-03-11 00:00:00,2021-06-21 00:00:00,102,21-Jun
lin2190027683,2020-10-12 00:00:00,2021-06-23 00:00:00,254,21-Jun
lin2190027615,2020-10-12 00:00:00,2021-06-24 00:00:00,255,21-Jun
lin2190005408,2020-09-29 00:00:00,2021-06-24 00:00:00,268,21-Jun
lin2190026056,2020-10-09 00:00:00,2021-06-28 00:00:00,262,21-Jun
lin2190027280,2020-10-02 00:00:00,2021-06-28 00:00:00,269,21-Jun
lin2090398468,2020-06-18 00:00:00,2021-06-29 00:00:00,376,21-Jun
lin2090313646,2020-04-23 00:00:00,2021-06-29 00:00:00,432,21-Jun
lin2190025001,2020-10-09 00:00:00,2021-06-30 00:00:00,264,21-Jun
lin2190027589,2020-10-12 00:00:00,2021-06-30 00:00:00,261,21-Jun
lin2190027588,2020-10-12 00:00:00,2021-07-01 00:00:00,262,21-Jul
lin2190024999,2020-10-09 00:00:00,2021-07-01 00:00:00,265,21-Jul
lin2190330816,2021-04-05 00:00:00,2021-07-01 00:00:00,87,21-Jul
lin2190033574,2020-10-19 00:00:00,2021-07-02 00:00:00,256,21-Jul
lin2190033576,2020-10-19 00:00:00,2021-07-02 00:00:00,256,21-Jul
lin2190034113,2020-10-19 00:00:00,2021-07-02 00:00:00,256,21-Jul
lin2190033878,2020-10-19 00:00:00,2021-07-02 00:00:00,256,21-Jul
lin2090369908,2020-06-01 00:00:00,2021-07-06 00:00:00,400,21-Jul
lin2190026090,2020-10-09 00:00:00,2021-07-06 00:00:00,270,21-Jul
lin2090508931,2020-08-18 00:00:00,2021-07-07 00:00:00,323,21-Jul
lin2190024426,2020-10-08 00:00:00,2021-07-07 00:00:00,272,21-Jul
lin2090294228,2020-04-07 00:00:00,2021-07-08 00:00:00,457,21-Jul
lin2090296994,2020-04-08 00:00:00,2021-07-08 00:00:00,456,21-Jul
lin2190030752,2020-10-14 00:00:00,2021-07-08 00:00:00,267,21-Jul
lin2190019233,2020-09-30 00:00:00,2021-07-09 00:00:00,282,21-Jul
lin2190027609,2020-10-12 00:00:00,2021-07-09 00:00:00,270,21-Jul
lin2190018036,2020-10-05 00:00:00,2021-07-09 00:00:00,277,21-Jul
lin2090501733,2020-08-14 00:00:00,2021-07-10 00:00:00,330,21-Jul
lin2190033877,2020-10-19 00:00:00,2021-07-11 00:00:00,265,21-Jul
lin2190048409,2020-10-22 00:00:00,2021-07-12 00:00:00,263,21-Jul
lin2190019233,2020-09-30 00:00:00,2021-07-09 00:00:00,282,21-Jul
lin2190027609,2020-10-12 00:00:00,2021-07-09 00:00:00,270,21-Jul
lin2190018036,2020-10-05 00:00:00,2021-07-09 00:00:00,277,21-Jul
lin2090501733,2020-08-14 00:00:00,2021-07-10 00:00:00,330,21-Jul
lin2190033877,2020-10-19 00:00:00,2021-07-11 00:00:00,265,21-Jul
lin2190048409,2020-10-22 00:00:00,2021-07-12 00:00:00,263,21-Jul
lin2190023689,2020-10-08 00:00:00,2021-07-13 00:00:00,278,21-Jul
lin2190017632,2020-10-05 00:00:00,2021-07-13 00:00:00,281,21-Jul
lin2190143890,2020-10-30 00:00:00,2021-07-14 00:00:00,257,21-Jul
lin2190036181,2020-10-20 00:00:00,2021-07-14 00:00:00,267,21-Jul
lin2090493085,2020-08-11 00:00:00,2021-07-14 00:00:00,337,21-Jul
lin2190030728,2020-10-14 00:00:00,2021-07-15 00:00:00,274,21-Jul
lin2190030726,2020-10-14 00:00:00,2021-07-15 00:00:00,274,21-Jul
lin2190045353,2020-10-21 00:00:00,2021-07-15 00:00:00,267,21-Jul
lin2190036188,2020-10-20 00:00:00,2021-07-15 00:00:00,268,21-Jul
lin2090369075,2020-06-01 00:00:00,2021-07-16 00:00:00,410,21-Jul
lin2190036185,2020-10-20 00:00:00,2021-07-16 00:00:00,269,21-Jul
lin2190036186,2020-10-20 00:00:00,2021-07-16 00:00:00,269,21-Jul
lin2190036709,2020-10-19 00:00:00,2021-07-16 00:00:00,270,21-Jul
lin2090124913,2019-12-16 00:00:00,2021-07-16 00:00:00,578,21-Jul
lin2090528529,2020-08-25 00:00:00,2021-07-19 00:00:00,328,21-Jul
lin2190033575,2020-10-19 00:00:00,2021-07-19 00:00:00,273,21-Jul
lin2190034068,2020-10-19 00:00:00,2021-07-19 00:00:00,273,21-Jul
lin2090414445,2020-06-26 00:00:00,2021-07-20 00:00:00,389,21-Jul
lin2190048556,2020-10-23 00:00:00,2021-07-20 00:00:00,270,21-Jul
lin2090377052,2020-06-05 00:00:00,2021-07-20 00:00:00,410,21-Jul
lin2190002829,2020-09-28 00:00:00,2021-07-21 00:00:00,296,21-Jul
lin2090252829,2020-03-09 00:00:00,2021-07-21 00:00:00,499,21-Jul
lin2190052205,2020-10-27 00:00:00,2021-07-21 00:00:00,267,21-Jul
lin2090321226,2020-04-29 00:00:00,2021-07-22 00:00:00,449,21-Jul
lin2190033551,2020-10-19 00:00:00,2021-07-22 00:00:00,276,21-Jul
lin2190044722,2020-10-23 00:00:00,2021-07-23 00:00:00,273,21-Jul
lin2190027555,2020-10-12 00:00:00,2021-07-27 00:00:00,288,21-Jul
lin2190027556,2020-10-12 00:00:00,2021-07-27 00:00:00,288,21-Jul
lin2190045781,2020-10-23 00:00:00,2021-07-28 00:00:00,278,21-Jul
lin2190027494,2020-10-12 00:00:00,2021-07-28 00:00:00,289,21-Jul
lin2190049498,2020-10-23 00:00:00,2021-07-28 00:00:00,278,21-Jul
lin2190036189,2020-10-20 00:00:00,2021-07-28 00:00:00,281,21-Jul
lin2190027495,2020-10-12 00:00:00,2021-07-28 00:00:00,289,21-Jul
lin2190045745,2020-10-23 00:00:00,2021-07-29 00:00:00,279,21-Jul
lin2190027612,2020-10-12 00:00:00,2021-07-29 00:00:00,290,21-Jul
lin2190027557,2020-10-12 00:00:00,2021-07-29 00:00:00,290,21-Jul
lin2190044721,2020-10-23 00:00:00,2021-07-29 00:00:00,279,21-Jul
lin2190045412,2020-10-23 00:00:00,2021-07-30 00:00:00,280,21-Jul
lin2090426240,2020-07-03 00:00:00,2021-08-02 00:00:00,395,21-Aug
lin2190049273,2020-10-23 00:00:00,2021-08-02 00:00:00,283,21-Aug
lin2090294887,2020-04-07 00:00:00,2021-08-02 00:00:00,482,21-Aug
lin2190023151,2020-10-07 00:00:00,2021-08-02 00:00:00,299,21-Aug
lin2090552398,2020-09-09 00:00:00,2021-08-03 00:00:00,328,21-Aug
lin2190027664,2020-10-12 00:00:00,2021-08-04 00:00:00,296,21-Aug
lin2190027614,2020-10-12 00:00:00,2021-08-04 00:00:00,296,21-Aug
lin2190027191,2020-10-12 00:00:00,2021-08-04 00:00:00,296,21-Aug
lin2190049600,2020-10-26 00:00:00,2021-08-05 00:00:00,283,21-Aug
lin1990497151,2019-06-03 00:00:00,2021-08-05 00:00:00,794,21-Aug
lin2190038006,2020-10-20 00:00:00,2021-08-05 00:00:00,289,21-Aug
lin2190030753,2020-10-14 00:00:00,2021-08-05 00:00:00,295,21-Aug
lin2190049270,2020-10-23 00:00:00,2021-08-05 00:00:00,286,21-Aug
lin2190045770,2020-10-23 00:00:00,2021-08-05 00:00:00,286,21-Aug
lin2190044723,2020-10-23 00:00:00,2021-08-05 00:00:00,286,21-Aug
